# d32/dsp.csv — PROPOSED DSP address map for D32.
#
# GENERATED by MW/D32/DSP/gen_dsp.py in the invirco/dsp repo from the
# DSP4 node graph (MW/D32/DSP/SHARC/dsp.csv). Do not hand-edit: an
# address typed here is an address no kernel answers on.
#
# Proposed by dsp, landed by the hub at the gate (PW ruling
# 2026-09-08 #5). defs-v* pin: defs-v2026.09.08.3.
#
# ONE ADDRESS MAP FOR BOTH PRODUCTS (decision D3): the superset graph
# is expanded once and this file is the intersection of that
# expansion with this product's cell set, so a cell both products
# carry has the same chip, page and address in both files.
#
# 5409 of 6999 defined cells reach a DSP address.
# The other 1590 are named in dsp-unmapped.csv with the
# reason — every defined cell is in exactly one of the two files.
#
# Columns:
#   _Cell        cell name, as spelled by defs/gen/matrix/<p>-mx-master.csv
#   Node         graph node that owns the address (MW/D32/DSP/SHARC/dsp.csv id)
#   NodeType     that node's type
#   DspSpi       DSP the cell lives on: 1 = DSPA (chip 1), 2 = DSPB (chip 2)
#   DspPage      SPI page
#   DspAdd       SPI word address within the page, decimal
#   DspAddHex    the same address, 0xNNNN
#   Access       rw = host writes it | ro = DSP writes it, host polls | mcu = the word carries no DSP symbol (MCU/host hardware control)
#   RampProfile  named ramp preset, or empty for an un-ramped word
#   RampMode     Instant | Slew | LinearFrames
#   RampUpMs     ramp-up time, ms
#   RampDownMs   ramp-down time, ms
#   RampCurve    Linear | Exp
#   RampScope    Scalar = one word ramps on its own | CoeffSetAtomic = the whole coefficient set swaps together
#   Table        host scaling table for the control range, where one applies
#   Notes        what the word is
_Cell,Node,NodeType,DspSpi,DspPage,DspAdd,DspAddHex,Access,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope,Table,Notes
Chan018AuxSend002,C1_RTG_18,ROUTING,1,1,2551,0x09F7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend003,C1_RTG_18,ROUTING,1,1,2552,0x09F8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend004,C1_RTG_18,ROUTING,1,1,2553,0x09F9,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend005,C1_RTG_18,ROUTING,1,1,2554,0x09FA,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend006,C1_RTG_18,ROUTING,1,1,2555,0x09FB,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend007,C1_RTG_18,ROUTING,1,1,2556,0x09FC,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend008,C1_RTG_18,ROUTING,1,1,2557,0x09FD,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend009,C1_RTG_18,ROUTING,1,1,2558,0x09FE,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend010,C1_RTG_18,ROUTING,1,1,2559,0x09FF,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend011,C1_RTG_18,ROUTING,1,1,2560,0x0A00,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018AuxSend012,C1_RTG_18,ROUTING,1,1,2561,0x0A01,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018CompAtt001,C1_COMP_18,COMPRESSOR,1,1,2507,0x09CB,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan018CompDetSrc001,C1_COMP_18,COMPRESSOR,1,1,2514,0x09D2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompEqPos001,C1_COMP_18,COMPRESSOR,1,1,2516,0x09D4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompFilterHpf001,C1_COMP_18,COMPRESSOR,1,1,2518,0x09D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan018CompFilterLpf001,C1_COMP_18,COMPRESSOR,1,1,2518,0x09D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan018CompFilterOn001,C1_COMP_18,COMPRESSOR,1,1,2517,0x09D5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompFilterQ001,C1_COMP_18,COMPRESSOR,1,1,2518,0x09D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan018CompKey001,C1_COMP_18,COMPRESSOR,1,1,2513,0x09D1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompKnee001,C1_COMP_18,COMPRESSOR,1,1,2510,0x09CE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompLimMode001,C1_COMP_18,COMPRESSOR,1,1,2515,0x09D3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompMake001,C1_COMP_18,COMPRESSOR,1,1,2509,0x09CD,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan018CompOn001,C1_COMP_18,COMPRESSOR,1,1,2504,0x09C8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CompPar001,C1_COMP_18,COMPRESSOR,1,1,2511,0x09CF,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan018CompRat001,C1_COMP_18,COMPRESSOR,1,1,2506,0x09CA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan018CompRel001,C1_COMP_18,COMPRESSOR,1,1,2508,0x09CC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan018CompThr001,C1_COMP_18,COMPRESSOR,1,1,2505,0x09C9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan018CompType001,C1_COMP_18,COMPRESSOR,1,1,2512,0x09D0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018CtrOn001,C1_RTG_18,ROUTING,1,1,2533,0x09E5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018Delay001,C1_DLY_18,DELAY,1,1,2526,0x09DE,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan018EqFreq001,C1_EQ_18,EQ_BIQUAD,1,1,2464,0x09A0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan018EqFreq002,C1_EQ_18,EQ_BIQUAD,1,1,2469,0x09A5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan018EqFreq003,C1_EQ_18,EQ_BIQUAD,1,1,2474,0x09AA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan018EqFreq004,C1_EQ_18,EQ_BIQUAD,1,1,2479,0x09AF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan018EqGain001,C1_EQ_18,EQ_BIQUAD,1,1,2464,0x09A0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan018EqGain002,C1_EQ_18,EQ_BIQUAD,1,1,2469,0x09A5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan018EqGain003,C1_EQ_18,EQ_BIQUAD,1,1,2474,0x09AA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan018EqGain004,C1_EQ_18,EQ_BIQUAD,1,1,2479,0x09AF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan018EqHpf001,C1_FILT_18,HPF_LPF,1,1,2452,0x0994,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan018EqHpfSlope001,C1_FILT_18,HPF_LPF,1,1,2452,0x0994,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan018EqLpf001,C1_FILT_18,HPF_LPF,1,1,2458,0x099A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=1000/127=20000/[Log],LPF biquad coeff base
Chan018EqOn001,C1_EQ_18,EQ_BIQUAD,1,1,2485,0x09B5,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018EqQ001,C1_EQ_18,EQ_BIQUAD,1,1,2464,0x09A0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan018EqQ002,C1_EQ_18,EQ_BIQUAD,1,1,2469,0x09A5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan018EqQ003,C1_EQ_18,EQ_BIQUAD,1,1,2474,0x09AA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan018EqQ004,C1_EQ_18,EQ_BIQUAD,1,1,2479,0x09AF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan018EqShelf001,C1_EQ_18,EQ_BIQUAD,1,1,2464,0x09A0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan018EqShelf002,C1_EQ_18,EQ_BIQUAD,1,1,2479,0x09AF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan018FxOn001,C1_RTG_18,ROUTING,1,1,2574,0x0A0E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018FxOn002,C1_RTG_18,ROUTING,1,1,2575,0x0A0F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018FxOn003,C1_RTG_18,ROUTING,1,1,2576,0x0A10,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018FxOn004,C1_RTG_18,ROUTING,1,1,2577,0x0A11,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018FxOn005,C1_RTG_18,ROUTING,1,1,2578,0x0A12,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018FxOn006,C1_RTG_18,ROUTING,1,1,2579,0x0A13,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018FxPick001,C1_RTG_18,ROUTING,1,1,2586,0x0A1A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan018FxPick002,C1_RTG_18,ROUTING,1,1,2587,0x0A1B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan018FxPick003,C1_RTG_18,ROUTING,1,1,2588,0x0A1C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan018FxPick004,C1_RTG_18,ROUTING,1,1,2589,0x0A1D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan018FxPick005,C1_RTG_18,ROUTING,1,1,2590,0x0A1E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan018FxPick006,C1_RTG_18,ROUTING,1,1,2591,0x0A1F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan018FxSend001,C1_RTG_18,ROUTING,1,1,2580,0x0A14,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018FxSend002,C1_RTG_18,ROUTING,1,1,2581,0x0A15,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018FxSend003,C1_RTG_18,ROUTING,1,1,2582,0x0A16,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018FxSend004,C1_RTG_18,ROUTING,1,1,2583,0x0A17,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018FxSend005,C1_RTG_18,ROUTING,1,1,2584,0x0A18,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018FxSend006,C1_RTG_18,ROUTING,1,1,2585,0x0A19,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan018Gain001,C1_GAIN_18,GAIN,1,1,2448,0x0990,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan018GateAtt001,C1_GATE_18,GATE,1,1,2490,0x09BA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan018GateDetSrc001,C1_GATE_18,GATE,1,1,2495,0x09BF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GateFilterHpf001,C1_GATE_18,GATE,1,1,2497,0x09C1,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan018GateFilterLpf001,C1_GATE_18,GATE,1,1,2502,0x09C6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan018GateFilterOn001,C1_GATE_18,GATE,1,1,2496,0x09C0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GateFilterQ001,C1_GATE_18,GATE,1,1,2497,0x09C1,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan018GateHold001,C1_GATE_18,GATE,1,1,2491,0x09BB,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan018GateKey001,C1_GATE_18,GATE,1,1,2494,0x09BE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GateMtr001,C1_MTR_18,METER,1,1,4678,0x1246,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan018GateOn001,C1_GATE_18,GATE,1,1,2488,0x09B8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GateRel001,C1_GATE_18,GATE,1,1,2492,0x09BC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan018GateRng001,C1_GATE_18,GATE,1,1,2493,0x09BD,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan018GateThr001,C1_GATE_18,GATE,1,1,2489,0x09B9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan018GrpOn001,C1_RTG_18,ROUTING,1,1,2534,0x09E6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GrpOn002,C1_RTG_18,ROUTING,1,1,2535,0x09E7,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GrpOn003,C1_RTG_18,ROUTING,1,1,2536,0x09E8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018GrpOn004,C1_RTG_18,ROUTING,1,1,2537,0x09E9,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018InputSel001,C1_GAIN_18,GAIN,1,1,2451,0x0993,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan018Level001,C1_FDR_18,FADER_PAN,1,1,2528,0x09E0,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan018MainOn001,C1_RTG_18,ROUTING,1,1,2532,0x09E4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018Mtr001,C1_MTR_18,METER,1,1,4676,0x1244,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan018Mtr002,C1_MTR_18,METER,1,1,4677,0x1245,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan018Mute001,C1_FDR_18,FADER_PAN,1,1,2530,0x09E2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018Pan001,C1_FDR_18,FADER_PAN,1,1,2529,0x09E1,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
Chan018Phantom001,C1_GAIN_18,GAIN,1,1,2450,0x0992,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan018Pol001,C1_GAIN_18,GAIN,1,1,2449,0x0991,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018TubeOn001,C1_TUBE_18,TUBE_SAT,1,1,2524,0x09DC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan018TubeSat001,C1_TUBE_18,TUBE_SAT,1,1,2525,0x09DD,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan019AuxOn001,C1_RTG_19,ROUTING,1,1,2682,0x0A7A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn002,C1_RTG_19,ROUTING,1,1,2683,0x0A7B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn003,C1_RTG_19,ROUTING,1,1,2684,0x0A7C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn004,C1_RTG_19,ROUTING,1,1,2685,0x0A7D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn005,C1_RTG_19,ROUTING,1,1,2686,0x0A7E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn006,C1_RTG_19,ROUTING,1,1,2687,0x0A7F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn007,C1_RTG_19,ROUTING,1,1,2688,0x0A80,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn008,C1_RTG_19,ROUTING,1,1,2689,0x0A81,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn009,C1_RTG_19,ROUTING,1,1,2690,0x0A82,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn010,C1_RTG_19,ROUTING,1,1,2691,0x0A83,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn011,C1_RTG_19,ROUTING,1,1,2692,0x0A84,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxOn012,C1_RTG_19,ROUTING,1,1,2693,0x0A85,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019AuxPick001,C1_RTG_19,ROUTING,1,1,2706,0x0A92,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick002,C1_RTG_19,ROUTING,1,1,2707,0x0A93,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick003,C1_RTG_19,ROUTING,1,1,2708,0x0A94,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick004,C1_RTG_19,ROUTING,1,1,2709,0x0A95,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick005,C1_RTG_19,ROUTING,1,1,2710,0x0A96,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick006,C1_RTG_19,ROUTING,1,1,2711,0x0A97,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick007,C1_RTG_19,ROUTING,1,1,2712,0x0A98,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick008,C1_RTG_19,ROUTING,1,1,2713,0x0A99,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick009,C1_RTG_19,ROUTING,1,1,2714,0x0A9A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick010,C1_RTG_19,ROUTING,1,1,2715,0x0A9B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick011,C1_RTG_19,ROUTING,1,1,2716,0x0A9C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxPick012,C1_RTG_19,ROUTING,1,1,2717,0x0A9D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan019AuxSend001,C1_RTG_19,ROUTING,1,1,2694,0x0A86,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend002,C1_RTG_19,ROUTING,1,1,2695,0x0A87,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend003,C1_RTG_19,ROUTING,1,1,2696,0x0A88,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend004,C1_RTG_19,ROUTING,1,1,2697,0x0A89,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend005,C1_RTG_19,ROUTING,1,1,2698,0x0A8A,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend006,C1_RTG_19,ROUTING,1,1,2699,0x0A8B,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend007,C1_RTG_19,ROUTING,1,1,2700,0x0A8C,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend008,C1_RTG_19,ROUTING,1,1,2701,0x0A8D,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend009,C1_RTG_19,ROUTING,1,1,2702,0x0A8E,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend010,C1_RTG_19,ROUTING,1,1,2703,0x0A8F,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend011,C1_RTG_19,ROUTING,1,1,2704,0x0A90,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019AuxSend012,C1_RTG_19,ROUTING,1,1,2705,0x0A91,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan019CompAtt001,C1_COMP_19,COMPRESSOR,1,1,2651,0x0A5B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan019CompDetSrc001,C1_COMP_19,COMPRESSOR,1,1,2658,0x0A62,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompEqPos001,C1_COMP_19,COMPRESSOR,1,1,2660,0x0A64,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompFilterHpf001,C1_COMP_19,COMPRESSOR,1,1,2662,0x0A66,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan019CompFilterLpf001,C1_COMP_19,COMPRESSOR,1,1,2662,0x0A66,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan019CompFilterOn001,C1_COMP_19,COMPRESSOR,1,1,2661,0x0A65,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompFilterQ001,C1_COMP_19,COMPRESSOR,1,1,2662,0x0A66,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan019CompKey001,C1_COMP_19,COMPRESSOR,1,1,2657,0x0A61,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompKnee001,C1_COMP_19,COMPRESSOR,1,1,2654,0x0A5E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompLimMode001,C1_COMP_19,COMPRESSOR,1,1,2659,0x0A63,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompMake001,C1_COMP_19,COMPRESSOR,1,1,2653,0x0A5D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan019CompOn001,C1_COMP_19,COMPRESSOR,1,1,2648,0x0A58,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CompPar001,C1_COMP_19,COMPRESSOR,1,1,2655,0x0A5F,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan019CompRat001,C1_COMP_19,COMPRESSOR,1,1,2650,0x0A5A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan019CompRel001,C1_COMP_19,COMPRESSOR,1,1,2652,0x0A5C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan019CompThr001,C1_COMP_19,COMPRESSOR,1,1,2649,0x0A59,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan019CompType001,C1_COMP_19,COMPRESSOR,1,1,2656,0x0A60,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019CtrOn001,C1_RTG_19,ROUTING,1,1,2677,0x0A75,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan019Delay001,C1_DLY_19,DELAY,1,1,2670,0x0A6E,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan019EqFreq001,C1_EQ_19,EQ_BIQUAD,1,1,2608,0x0A30,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan019EqFreq002,C1_EQ_19,EQ_BIQUAD,1,1,2613,0x0A35,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan019EqFreq003,C1_EQ_19,EQ_BIQUAD,1,1,2618,0x0A3A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan019EqFreq004,C1_EQ_19,EQ_BIQUAD,1,1,2623,0x0A3F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan019EqGain001,C1_EQ_19,EQ_BIQUAD,1,1,2608,0x0A30,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
